"label","last_mesure","sang_ok"
"8804585","04/05/2020","non"
"8804586","04/05/2020","non"
"8804587","04/05/2020","non"
"8804588","09/05/2020","non"
"8804589","09/05/2020","non"
"8804590","09/05/2020","non"
"8804591","09/05/2020","non"
"8804592","09/05/2020","non"
"8804593","09/05/2020","non"
"8804594","09/05/2020","non"
"8804595","09/05/2020","non"
"8804596","09/05/2020","non"
"8804597","09/05/2020","non"
"8804598","01/05/2021","oui"
"8804599","04/05/2020","non"
"8804600","04/05/2020","non"
"8804601","04/05/2020","non"
"8804602","04/05/2020","non"
"8804603","04/05/2020","non"
"8804604","04/05/2020","non"
"8804605","04/05/2020","non"
"8804606","04/05/2020","non"
"8804607","04/05/2020","non"
"8804608","04/05/2020","non"
"8804609","07/05/2020","non"
"8804610","07/05/2020","oui"
"8804611","07/05/2020","non"
"8804612","07/05/2020","non"
"8804613","07/05/2020","oui"
"8804614","07/05/2020","non"
"8804615","04/05/2020","non"
"8804616","04/05/2020","non"
"8804617","04/05/2020","non"
"8804618","04/05/2020","non"
"8804619","04/05/2020","non"
"8804620","04/05/2020","non"
"8804621","04/05/2020","non"
"8804622","04/05/2020","non"
"8804623","08/05/2022","oui"
"8804624","04/05/2020","non"
"8804625","04/05/2020","non"
"8804626","04/05/2020","non"
"8804627","04/05/2020","non"
"8804628","04/05/2020","non"
"8804629","04/05/2020","non"
"8804630","04/05/2020","non"
"8804631","24/03/2022","oui"
"8804632","04/05/2020","non"
"8804633","04/05/2020","non"
"8804634","04/05/2020","non"
"8804635","04/05/2020","non"
"8804636","04/05/2020","non"
"8804637","04/05/2020","oui"
"8804638","04/05/2020","non"
"8804639","04/05/2020","non"
"8804640","04/05/2020","non"
"8804641","14/06/2021","oui"
"8804642","09/05/2020","non"
"8804643","09/05/2020","non"
"8804644","09/05/2020","non"
"8804645","09/05/2020","non"
"8804646","09/05/2020","non"
"8804647","09/05/2020","non"
"8804648","27/04/2021","oui"
"8804649","21/03/2023","non"
"8804650","07/05/2020","non"
"8804651","07/05/2020","non"
"8804652","07/05/2020","non"
"8804653","07/05/2020","non"
"8804654","07/05/2020","non"
"8804655","07/05/2020","non"
"8804656","07/05/2020","non"
"8804657","09/05/2020","non"
"8804658","09/05/2020","non"
"8804659","09/05/2020","non"
"8804660","09/05/2020","non"
"8804661","09/05/2020","non"
"8804662","09/05/2020","non"
"8804663","09/05/2020","non"
"8804664","09/05/2020","non"
"8804665","09/05/2020","non"
"8804666","09/05/2020","non"
"8804667","09/05/2020","non"
"8804668","07/05/2020","non"
"8804669","07/05/2020","non"
"8804670","07/05/2020","non"
"8804671","07/05/2020","non"
"8804672","07/05/2020","non"
"8804673","07/05/2020","non"
"8804674","07/05/2020","non"
"8804675","07/05/2020","non"
"8804676","07/05/2020","non"
"8804677","07/05/2020","non"
"8804678","07/05/2020","non"
"8804679","07/05/2020","non"
"8804680","07/05/2020","oui"
"8804681","07/05/2020","non"
"8804682","07/05/2020","non"
"8804683","07/05/2020","non"
"8804684","28/05/2022","oui"
"8804685","09/05/2020","non"
"8804686","09/05/2020","non"
"8804687","09/05/2020","non"
"8804688","09/05/2020","non"
"8804689","09/05/2020","non"
"8804690","09/05/2020","non"
"8804691","07/05/2020","non"
"8804692","07/05/2020","oui"
"8804693","07/05/2020","non"
"8804694","07/05/2020","non"
"8804695","07/05/2020","non"
"8804696","07/05/2020","non"
"8804697","07/05/2020","non"
"8804698","07/05/2020","non"
"8804699","07/05/2020","non"
"8804700","07/05/2020","non"
"8804701","07/05/2020","non"
"8804702","07/05/2020","non"
"8804703","07/05/2020","oui"
"8804704","07/05/2020","non"
"8804705","07/05/2020","non"
"8804706","04/05/2022","oui"
"8804707","07/05/2020","non"
"8804708","07/05/2020","non"
"8804709","07/05/2020","non"
"8804710","07/05/2020","non"
"8804711","07/05/2020","non"
"8804712","07/05/2020","non"
"8804713","07/05/2020","oui"
"8804714","09/05/2020","non"
"8804715","09/05/2020","non"
"8804716","09/05/2020","non"
"8804717","09/05/2020","non"
"8804718","09/05/2020","non"
"8804719","09/05/2020","non"
"8804720","09/05/2020","non"
"8804721","09/05/2020","non"
"8804722","09/05/2020","non"
"8804723","09/05/2020","non"
"8804724","09/05/2020","non"
"8804725","09/05/2020","non"
"8804726","09/05/2020","non"
"8804727","09/05/2020","non"
"8804728","09/05/2020","non"
"8804729","29/04/2022","oui"
"8804730","09/05/2020","non"
"8804731","09/05/2020","non"
"8804732","09/05/2020","non"
"8804733","09/05/2020","non"
"8804734","09/05/2020","non"
"8804735","09/05/2020","non"
"8804736","09/05/2020","non"
"8804737","09/05/2020","non"
"8804738","15/05/2020","non"
"8804739","15/05/2020","non"
"8804740","15/05/2020","non"
"8804741","15/05/2020","non"
"8804742","15/05/2020","non"
"8804743","15/05/2020","non"
"8804744","15/05/2020","non"
"8804745","15/05/2020","non"
"8804746","09/05/2020","non"
"8804747","09/05/2020","non"
"8804748","09/05/2020","non"
"8804749","09/05/2020","non"
"8804750","09/05/2020","non"
"8804751","09/05/2020","non"
"8804752","09/05/2020","non"
"8804753","09/05/2020","non"
"8804754","09/05/2020","non"
"8804755","12/05/2020","non"
"8804756","12/05/2020","non"
"8804757","12/05/2020","non"
"8804758","12/05/2020","non"
"8804759","12/05/2020","non"
"8804760","12/05/2020","non"
"8804761","12/05/2020","non"
"8804762","09/05/2020","non"
"8804763","12/05/2020","non"
"8804764","12/05/2020","non"
"8804765","12/05/2020","non"
"8804766","12/05/2020","non"
"8804767","12/05/2020","non"
"8804768","12/05/2020","non"
"8804769","12/05/2020","non"
"8804770","12/05/2020","non"
"8804771","14/05/2020","oui"
"8804772","14/05/2020","non"
"8804773","14/05/2020","non"
"8804774","14/05/2020","non"
"8804775","14/05/2020","non"
"8804776","14/05/2020","non"
"8804777","14/05/2020","non"
"8804778","14/05/2020","non"
"8804779","14/05/2020","non"
"8804780","14/05/2020","non"
"8804781","14/05/2020","non"
"8804782","14/05/2020","non"
"8804783","14/05/2020","non"
"8804784","14/05/2020","non"
"8804785","14/05/2020","non"
"8804786","14/05/2020","non"
"8804787","19/05/2022","oui"
"8804788","10/05/2020","non"
"8804789","10/05/2020","non"
"8804790","10/05/2020","oui"
"8804791","10/05/2020","non"
"8804792","10/05/2020","non"
"8804793","10/05/2020","non"
"8804794","14/05/2020","oui"
"8804795","14/05/2020","non"
"8804796","14/05/2020","non"
"8804797","14/05/2020","non"
"8804798","14/05/2020","non"
"8804799","14/05/2020","non"
"8804800","14/05/2020","non"
"8804801","10/05/2020","non"
"8804802","10/05/2020","non"
"8804803","10/05/2020","non"
"8804804","10/05/2020","non"
"8804805","10/05/2020","non"
"8804806","10/05/2020","non"
"8804807","10/05/2020","non"
"8804808","12/05/2020","non"
"8804809","12/05/2020","non"
"8804810","12/05/2020","non"
"8804811","12/05/2020","non"
"8804812","12/05/2020","non"
"8804813","12/05/2020","non"
"8804814","12/05/2020","non"
"8804815","10/05/2020","non"
"8804816","10/05/2020","non"
"8804817","10/05/2020","non"
"8804818","10/05/2020","non"
"8804819","10/05/2020","non"
"8804820","10/05/2020","non"
"8804821","10/05/2020","oui"
"8804822","10/05/2020","non"
"8804823","12/05/2020","non"
"8804824","12/05/2020","non"
"8804825","12/05/2020","non"
"8804826","12/05/2020","non"
"8804827","12/05/2020","non"
"8804828","12/05/2020","non"
"8804829","12/05/2020","non"
"8804830","12/05/2020","non"
"8804831","12/05/2020","non"
"8804832","12/05/2020","non"
"8804833","12/05/2020","non"
"8804834","12/05/2020","non"
"8804835","10/06/2021","oui"
"8804836","12/05/2020","non"
"8804837","12/05/2020","non"
"8804838","12/05/2020","non"
"8804839","12/05/2020","non"
"8804840","12/05/2020","non"
"8804841","12/05/2020","oui"
"8804842","12/05/2020","non"
"8804843","12/05/2020","non"
"8804844","12/05/2020","non"
"8804845","12/05/2020","non"
"8804846","12/05/2020","non"
"8804847","12/05/2020","non"
"8804848","12/05/2020","non"
"8804849","12/05/2020","non"
"8804850","12/05/2020","non"
"8804851","12/05/2020","non"
"8804852","14/05/2020","non"
"8804853","14/05/2020","non"
"8804854","14/05/2020","non"
"8804855","14/05/2020","non"
"8804856","14/05/2020","non"
"8804857","12/05/2020","non"
"8804858","12/05/2020","oui"
"8804859","12/05/2020","oui"
"8804860","12/05/2020","non"
"8804861","12/05/2020","non"
"8804862","12/05/2020","non"
"8804863","12/05/2020","non"
"8804864","12/05/2020","non"
"8804865","12/05/2020","non"
"8804866","12/05/2020","non"
"8804867","12/05/2020","non"
"8804868","12/05/2020","non"
"8804869","12/05/2020","non"
"8804870","12/05/2020","non"
"8804871","12/05/2020","non"
"8804872","12/05/2020","non"
"8804873","12/05/2020","non"
"8804874","12/05/2020","non"
"8804875","12/05/2020","non"
"8804876","15/05/2020","non"
"8804877","15/05/2020","non"
"8804878","15/05/2020","oui"
"8804879","15/05/2020","oui"
"8804880","15/05/2020","non"
"8804881","15/05/2020","non"
"8804882","15/05/2020","non"
"8804883","15/05/2020","oui"
"8804884","12/05/2020","non"
"8804885","24/03/2021","oui"
"8804886","16/05/2020","non"
"8804887","16/05/2020","oui"
"8804888","16/05/2020","non"
"8804889","16/05/2020","non"
"8804890","16/05/2020","non"
"8804891","16/05/2020","non"
"8804892","16/05/2020","oui"
"8804893","16/05/2020","oui"
"8804894","16/05/2020","non"
"8804895","16/05/2020","non"
"8804896","16/05/2020","non"
"8804897","16/05/2020","non"
"8804898","16/05/2020","non"
"8804899","14/05/2020","non"
"8804900","14/05/2020","non"
"8804901","14/05/2020","non"
"8804902","14/05/2020","non"
"8804903","14/05/2020","non"
"8804904","14/05/2020","non"
"8804905","14/05/2020","non"
"8804906","12/05/2020","non"
"8804907","12/05/2020","non"
"8804908","12/05/2020","non"
"8804909","12/05/2020","non"
"8804910","12/05/2020","non"
"8804911","12/05/2020","non"
"8804912","12/05/2020","non"
"8804913","12/05/2020","non"
"8804914","28/05/2022","oui"
"8804915","19/03/2021","oui"
"8804916","04/05/2023","oui"
"8804917","15/05/2020","non"
"8804918","15/05/2020","non"
"8804919","15/05/2020","non"
"8804920","15/05/2020","oui"
"8804921","15/05/2020","non"
"8804922","15/05/2020","non"
"8804923","15/05/2020","non"
"8804924","16/05/2020","non"
"8804925","16/05/2020","non"
"8804926","16/05/2020","non"
"8804927","16/05/2020","non"
"8804928","16/05/2020","non"
"8804929","16/05/2020","non"
"8804930","16/05/2020","non"
"8804931","15/05/2020","non"
"8804932","15/05/2020","non"
"8804933","15/05/2020","non"
"8804934","15/05/2020","non"
"8804935","15/05/2020","non"
"8804936","15/05/2020","non"
"8804937","15/05/2020","non"
"8804938","04/05/2024","oui"
"8804939","18/05/2020","non"
"8804940","18/05/2020","non"
"8804941","18/05/2020","non"
"8804942","18/05/2020","non"
"8804943","18/05/2020","non"
"8804944","18/05/2020","non"
"8804945","18/05/2020","non"
"8804946","14/05/2020","non"
"8804947","14/05/2020","non"
"8804948","14/05/2020","non"
"8804949","14/05/2020","non"
"8804950","14/05/2020","non"
"8804951","14/05/2020","non"
"8804952","14/05/2020","non"
"8804953","14/05/2020","non"
"8804954","14/05/2020","non"
"8804955","14/05/2020","non"
"8804956","14/05/2020","non"
"8804957","14/05/2020","non"
"8804958","14/05/2020","non"
"8804959","14/05/2020","non"
"8804960","15/05/2020","non"
"8804961","21/05/2020","non"
"8804962","21/05/2020","non"
"8804963","21/05/2020","non"
"8804964","21/05/2020","non"
"8804965","21/05/2020","non"
"8804966","21/05/2020","non"
"8804967","21/05/2020","non"
"8804968","18/05/2020","non"
"8804969","18/05/2020","non"
"8804970","18/05/2020","non"
"8804971","18/05/2020","oui"
"8804972","18/05/2020","non"
"8804973","18/05/2020","oui"
"8804974","15/05/2020","non"
"8804975","16/05/2020","non"
"8804976","16/05/2020","non"
"8804977","16/05/2020","non"
"8804978","16/05/2020","non"
"8804979","16/05/2020","non"
"8804980","16/05/2020","non"
"8804981","16/05/2020","non"
"8804982","16/05/2020","non"
"8804983","18/05/2020","non"
"8804984","18/05/2020","non"
"8804985","18/05/2020","non"
"8804986","18/05/2020","non"
"8804987","18/05/2020","non"
"8804988","18/05/2020","non"
"8804989","18/05/2020","non"
"8804990","15/05/2020","non"
"8804991","18/05/2020","non"
"8804992","18/05/2020","non"
"8804993","18/05/2020","non"
"8804994","18/05/2020","non"
"8804995","18/05/2020","non"
"8804996","18/05/2020","oui"
"8804997","18/05/2020","non"
"8804998","19/03/2021","non"
"8804999","18/05/2020","oui"
"8805000","18/05/2020","non"
"8860001","23/04/2021","oui"
"8860002","01/05/2022","oui"
"8860003","24/04/2021","non"
"8860004","24/04/2021","non"
"8860005","24/04/2021","non"
"8860006","24/04/2021","non"
"8860007","24/04/2021","non"
"8860008","24/04/2021","non"
"8860009","24/04/2021","non"
"8860010","24/04/2021","non"
"8860011","24/04/2021","non"
"8860012","24/04/2021","non"
"8860013","24/04/2021","non"
"8860014","24/04/2021","non"
"8860015","24/04/2021","non"
"8860016","29/04/2021","non"
"8860017","29/04/2021","non"
"8860018","07/05/2022","non"
"8860019","02/05/2021","non"
"8860020","02/05/2021","non"
"8860021","02/05/2021","non"
"8860022","02/05/2021","non"
"8860023","02/05/2021","non"
"8860024","02/05/2021","non"
"8860025","02/05/2021","non"
"8860026","02/05/2021","non"
"8860027","02/05/2021","non"
"8860028","03/05/2022","oui"
"8860029","06/05/2021","non"
"8860030","03/05/2025","oui"
"8860031","08/05/2021","non"
"8860032","08/05/2021","non"
"8860033","08/05/2021","non"
"8860034","08/05/2021","non"
"8860035","08/05/2021","non"
"8860036","08/05/2021","non"
"8860037","08/05/2021","non"
"8860038","08/05/2021","non"
"8860039","08/05/2021","non"
"8860040","08/05/2021","non"
"8860041","08/05/2021","non"
"8860042","08/05/2021","non"
"8860043","08/05/2021","non"
"8860044","08/05/2021","non"
"8860045","08/05/2021","non"
"8860046","08/05/2021","non"
"8860047","08/05/2021","oui"
"8860048","09/05/2021","non"
"8860049","09/05/2021","oui"
"8860050","09/05/2021","non"
"8860051","09/05/2021","non"
"8860052","09/05/2021","non"
"8860053","09/05/2021","non"
"8860054","10/05/2021","oui"
"8860055","24/03/2023","oui"
"8860056","12/05/2021","non"
"8860057","12/05/2021","non"
"8860058","12/05/2021","non"
"8860059","12/05/2021","oui"
"8860060","12/05/2021","non"
"8860061","12/05/2021","non"
"8860062","12/05/2021","non"
"8860063","12/05/2021","non"
"8860064","12/05/2021","non"
"8860065","12/05/2021","oui"
"8860066","12/05/2021","non"
"8860067","12/05/2021","non"
"8860068","12/05/2021","non"
"8860069","12/05/2021","non"
"8860070","12/05/2021","non"
"8860071","12/05/2021","non"
"8860072","12/05/2021","non"
"8860073","12/05/2021","non"
"8860074","12/05/2021","oui"
"8860075","12/05/2021","non"
"8860076","12/05/2021","oui"
"8860077","12/05/2021","oui"
"8860078","12/05/2021","non"
"8860079","12/05/2021","non"
"8860080","12/05/2021","non"
"8860081","12/05/2021","non"
"8860082","13/05/2021","non"
"8860083","13/05/2021","non"
"8860084","13/05/2021","non"
"8860085","13/05/2021","non"
"8860086","13/05/2021","non"
"8860087","13/05/2021","oui"
"8860088","13/05/2021","non"
"8860089","13/05/2021","non"
"8860090","13/05/2021","non"
"8860091","13/05/2021","non"
"8860092","13/05/2021","non"
"8860093","13/05/2021","non"
"8860094","13/05/2021","non"
"8860095","13/05/2021","non"
"8860096","14/05/2021","oui"
"8860097","15/05/2021","oui"
"8860098","25/03/2024","oui"
"8860099","15/05/2022","non"
"8860100","05/05/2022","oui"
"8860101","12/05/2021","non"
"8860102","12/05/2021","non"
"8860103","12/05/2021","non"
"8860104","12/05/2021","non"
"8860105","12/05/2021","non"
"8860106","12/05/2021","non"
"8860107","12/05/2021","non"
"8860108","12/05/2021","non"
"8860109","12/05/2021","non"
"8860110","12/05/2021","non"
"8860111","12/05/2021","oui"
"8860112","12/05/2021","non"
"8860113","12/05/2021","non"
"8860114","12/05/2021","non"
"8860119","14/05/2021","non"
"8860120","14/05/2021","non"
"8860121","14/05/2021","non"
"8860122","14/05/2021","non"
"8860123","14/05/2021","non"
"8860124","14/05/2021","non"
"8860125","14/05/2021","non"
"8860126","14/05/2021","non"
"8860127","14/05/2021","non"
"8860128","14/05/2021","non"
"8860129","14/05/2021","non"
"8860130","14/05/2021","non"
"8860131","14/05/2021","non"
"8860132","14/05/2021","oui"
"8860133","14/05/2021","non"
"8860134","14/05/2021","non"
"8860135","14/05/2021","non"
"8860136","14/05/2021","non"
"8860137","14/05/2021","non"
"8860138","14/05/2021","non"
"8860139","14/05/2021","non"
"8860140","15/05/2021","non"
"8860141","15/05/2021","non"
"8860142","15/05/2021","non"
"8860143","15/05/2021","non"
"8860144","15/05/2021","non"
"8860145","15/05/2021","non"
"8860146","15/05/2021","non"
"8860147","15/05/2021","oui"
"8860148","17/05/2021","non"
"8860149","17/05/2021","non"
"8860150","17/05/2021","non"
"8860151","18/05/2021","non"
"8860152","18/05/2021","non"
"8860153","18/05/2021","non"
"8860154","18/05/2021","non"
"8860155","18/05/2021","non"
"8860156","18/05/2021","non"
"8860157","18/05/2021","non"
"8860158","18/05/2021","non"
"8860159","18/05/2021","non"
"8860160","20/05/2021","non"
"8860161","20/05/2021","non"
"8860162","20/05/2021","non"
"8860163","20/05/2021","non"
"8860164","20/05/2021","non"
"8860165","20/05/2021","non"
"8860166","25/05/2021","non"
"8860167","25/05/2021","non"
"8860168","25/05/2021","non"
"8860169","25/05/2021","non"
"8860170","25/05/2021","non"
"8860171","25/05/2021","non"
"8860172","25/05/2021","oui"
"8860173","25/05/2021","oui"
"8860174","25/05/2021","oui"
"8860175","25/05/2021","non"
"8860176","25/05/2021","non"
"8860190","27/05/2021","non"
"8860191","27/05/2021","non"
"8860192","27/05/2021","non"
"8860193","27/05/2021","non"
"8860194","27/05/2021","non"
"8860195","27/05/2021","non"
"8860203","28/05/2021","non"
"8860204","28/05/2021","non"
"8860205","28/05/2021","non"
"8860206","28/05/2021","non"
"8860207","28/05/2021","non"
"8860208","28/05/2021","non"
"8860209","28/05/2021","oui"
"8860210","28/05/2021","non"
"8860211","28/05/2021","oui"
"8860212","28/05/2021","non"
"8860213","28/05/2021","non"
"8860214","28/05/2021","oui"
"8860215","31/05/2021","oui"
"8860216","31/05/2021","oui"
"8860223","02/06/2021","non"
"8860224","02/06/2021","oui"
"8860225","02/06/2021","non"
"8860226","02/06/2021","oui"
"8860227","02/06/2021","non"
"8860228","02/06/2021","non"
"8860229","02/06/2021","non"
"8860230","04/07/2021","non"
"8860231","04/07/2021","non"
"8860232","04/07/2021","non"
"8860233","04/07/2021","non"
"8860234","04/07/2021","non"
"8860235","01/06/2023","oui"
"8860236","04/07/2021","non"
"8860237","04/07/2021","non"
"8860238","04/07/2021","non"
"8860239","04/07/2021","non"
"8860240","04/07/2021","non"
"8860241","04/07/2021","non"
"8860242","04/07/2021","non"
"8860243","04/07/2021","non"
